subject,group,idnews,theme,veracity,eval,eval_RT,judgment,success,rec,rec_RT,WTP,WTP_RT,ambiguity,split,desirability,SOS_Mediterranee,FEMEN,Generation_Identitaire,La_Manif_Pour_Tous,Greenpeace,WWF,NIPCC,Climato_realistes,Mouvement_Europeen_France,Fondation_Robert_Schuman,Frexit,Parti_Libertarien,age,sex,education,EC,prcnt_politique,prcnt_journaliste,prcnt_medecin,prcnt_acteurjustsoc,prcnt_chercheur,prcnt_acteurecologie,prcnt_general,year,Brier,consensuality,order
147,1,36,1,0,26,22781,1,0,0,686,4,2615,7.1,7.5,7.4,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,2.5,38
147,1,38,1,1,27,6194,0,1,1,483,9,1616,6.7,4.1,5.7,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,5.9,12
147,1,53,3,1,28,13481,1,1,1,1114,7,2000,6.9,8.7,7.4,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,1.3,3
147,1,62,3,0,57,12535,0,1,0,1600,5,3324,7.5,6.2,6.2,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,3.8,27
147,1,68,2,0,22,5471,1,0,0,1438,2,1625,5.36363636363636,8,5.63636363636364,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,2,20
147,1,69,3,0,38,5277,0,0,0,634,2,1669,4.36363636363636,8.09090909090909,4.27272727272727,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,1.90909090909091,36
147,1,75,3,1,39,5623,1,0,0,626,7,1446,3,4.3,5.2,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,5.7,34
147,1,77,3,1,96,5308,1,1,0,737,4,1720,3.45454545454545,3.90909090909091,5.45454545454545,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,6.09090909090909,43
147,1,78,3,0,66,3693,1,0,0,2839,3,1963,4.9,3.5,7.4,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,6.5,24
147,1,81,3,0,17,4757,1,1,1,666,5,1483,3.8,4,8,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,6,18
147,1,86,3,1,41,6033,0,1,0,573,5,2633,7.45454545454545,6.54545454545455,4.63636363636364,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,3.45454545454545,45
147,1,88,3,1,36,6028,0,0,0,793,6,1478,6.27272727272727,8.09090909090909,5.09090909090909,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,1.90909090909091,6
147,1,95,3,0,29,7794,0,1,0,1113,4,1375,5.9,6.1,7.3,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,3.9,33
147,1,99,3,1,29,6845,0,0,0,1454,5,4364,5.9,8.9,7.6,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,1.1,2
147,1,100,3,0,17,11628,1,1,0,1092,4,2141,4.45454545454545,7.45454545454545,4.54545454545455,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,2.54545454545455,14
147,1,108,2,1,40,11046,0,1,0,1116,5,1956,4.5,7,3.7,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,3,25
147,1,112,3,1,27,6633,0,0,1,536,6,1569,8.4,8.8,6.1,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,1.2,13
147,1,114,3,1,32,5789,0,1,0,1021,3,1586,7.3,8.9,7.2,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,1.1,39
147,1,118,3,0,12,6485,0,0,0,896,3,2815,4.27272727272727,8.54545454545454,5.18181818181818,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,1.45454545454546,26
147,1,120,2,1,55,6719,0,0,0,1005,7,2788,2.81818181818182,4.36363636363636,4.81818181818182,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,5.63636363636364,29
147,1,123,2,1,23,6774,0,1,0,597,8,1579,6,7.1,5.2,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,2.9,10
147,1,125,2,0,28,4034,1,0,0,573,4,1424,5.18181818181818,7.63636363636364,4.36363636363636,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,2.36363636363636,47
147,1,126,2,1,10,22583,1,1,0,827,3,2290,5.4,6.7,3.1,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,3.3,28
147,1,129,2,0,27,6764,1,1,0,956,4,1518,4.36363636363636,4.36363636363636,3.72727272727273,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,5.63636363636364,19
147,1,134,2,0,64,5145,0,0,0,1102,2,1352,4.09090909090909,7.36363636363636,6.81818181818182,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,2.63636363636364,7
147,1,136,2,1,28,7141,1,1,0,1382,2,1831,5.8,8.1,6.3,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,1.9,1
147,1,140,2,0,14,17055,0,1,0,702,5,3805,7.8,7.8,7.6,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,2.2,22
147,1,147,2,0,46,6463,1,0,0,648,5,2521,7.3,7.4,6.7,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,2.6,37
147,1,159,2,0,15,3583,0,1,0,535,3,1697,5,5.7,7,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,4.3,48
147,1,162,2,0,42,6788,0,1,0,1283,4,3249,4.81818181818182,7.54545454545455,5.09090909090909,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,2.45454545454545,15
147,1,163,2,1,59,5283,0,1,0,1176,3,2478,5.36363636363636,8.54545454545454,7.72727272727273,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,1.45454545454546,5
147,1,168,1,0,19,6663,1,0,0,685,2,1565,5.45454545454545,6.72727272727273,5.90909090909091,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,3.27272727272727,21
147,1,174,1,1,66,6825,0,0,0,1009,1,1585,6.1,4.4,6.3,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,5.6,40
147,1,177,1,0,72,8155,1,0,0,1120,5,2163,4.63636363636364,5.36363636363636,8.72727272727273,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,4.63636363636364,23
147,1,179,1,1,48,7029,1,0,1,967,3,1554,3.27272727272727,5.54545454545455,5.72727272727273,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,4.45454545454545,17
147,1,181,1,0,77,6205,1,0,0,748,4,1619,4.45454545454545,4,7.18181818181818,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,6,46
147,1,184,1,0,42,6353,1,0,0,839,11,2975,3,3.5,5.9,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,6.5,11
147,1,190,1,0,92,6552,0,1,0,970,1,1636,3.45454545454545,3.81818181818182,5.63636363636364,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,6.18181818181818,30
147,1,203,2,1,20,9610,1,1,0,1062,1,1644,5,9.2,8.5,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,0.800000000000001,4
147,1,208,2,1,11,6057,1,0,0,604,4,2300,6.9,8.2,7.2,90,33,57,86,67,83,79,60,57,79,29,45,21,2,2,24,68,41,63,20,33,32,44,2,0.5476,1.8,44
148,1,1,3,0,23,6621,1,0,0,832,8,1639,4.54545454545455,6.45454545454545,7.36363636363636,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,3.54545454545455,3
148,1,2,1,1,33,4643,1,0,0,714,12,1771,5.81818181818182,5.45454545454545,6.36363636363636,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,4.54545454545455,35
148,1,7,1,1,16,5846,1,1,0,482,4,2271,4.90909090909091,5.90909090909091,4.63636363636364,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,4.09090909090909,7
148,1,12,1,0,46,9559,0,1,1,600,11,1654,6.45454545454545,6.90909090909091,4.81818181818182,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,3.09090909090909,25
148,1,19,1,0,32,6108,0,1,0,566,13,1023,4,7.36363636363636,7.81818181818182,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,2.63636363636364,43
148,1,21,1,1,17,15889,1,0,0,456,14,1251,6.1,5,6.5,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,5,32
148,1,27,1,1,17,8855,1,1,1,817,5,2219,5.09090909090909,4.72727272727273,5.81818181818182,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,5.27272727272727,8
148,1,30,1,1,35,12855,0,0,0,867,1,2155,7.1,4.3,6.4,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,5.7,6
148,1,36,1,0,24,5272,1,1,0,701,14,1071,7.1,7.5,7.4,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,2.5,37
148,1,38,1,1,26,4655,0,0,0,784,11,1654,6.7,4.1,5.7,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,5.9,46
148,1,53,3,1,41,6293,0,1,1,581,12,2087,6.9,8.7,7.4,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,1.3,48
148,1,62,3,0,19,6423,0,0,0,637,10,1151,7.5,6.2,6.2,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,3.8,40
148,1,68,2,0,36,6125,1,0,0,364,16,2023,5.36363636363636,8,5.63636363636364,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,2,18
148,1,69,3,0,17,6104,1,0,0,713,14,8089,4.36363636363636,8.09090909090909,4.27272727272727,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,1.90909090909091,45
148,1,75,3,1,29,7021,0,0,1,753,10,1537,3,4.3,5.2,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,5.7,17
148,1,77,3,1,39,7140,1,1,0,732,16,2988,3.45454545454545,3.90909090909091,5.45454545454545,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,6.09090909090909,20
148,1,78,3,0,40,4808,1,0,0,716,21,1987,4.9,3.5,7.4,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,6.5,16
148,1,81,3,0,46,5242,1,0,0,783,15,1921,3.8,4,8,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,6,13
148,1,86,3,1,33,8324,0,0,0,1818,12,1807,7.45454545454545,6.54545454545455,4.63636363636364,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,3.45454545454545,12
148,1,88,3,1,11,6237,0,0,0,753,13,1791,6.27272727272727,8.09090909090909,5.09090909090909,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,1.90909090909091,44
148,1,95,3,0,58,5192,1,0,0,569,19,1770,5.9,6.1,7.3,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,3.9,27
148,1,99,3,1,87,9059,0,0,0,1233,19,5457,5.9,8.9,7.6,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,1.1,9
148,1,100,3,0,27,12892,1,1,0,978,14,1998,4.45454545454545,7.45454545454545,4.54545454545455,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,2.54545454545455,36
148,1,108,2,1,31,7337,1,1,1,416,15,8515,4.5,7,3.7,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,3,10
148,1,112,3,1,26,3474,0,0,0,552,15,1619,8.4,8.8,6.1,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,1.2,42
148,1,114,3,1,20,9075,1,1,0,1098,5,1605,7.3,8.9,7.2,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,1.1,1
148,1,118,3,0,30,8474,0,0,0,982,8,3754,4.27272727272727,8.54545454545454,5.18181818181818,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,1.45454545454546,5
148,1,120,2,1,42,10243,0,0,0,495,14,1537,2.81818181818182,4.36363636363636,4.81818181818182,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,5.63636363636364,28
148,1,123,2,1,42,8410,0,0,1,435,11,1486,6,7.1,5.2,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,2.9,38
148,1,125,2,0,22,5354,1,1,1,437,12,1651,5.18181818181818,7.63636363636364,4.36363636363636,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,2.36363636363636,14
148,1,126,2,1,37,24660,1,1,1,583,6,3987,5.4,6.7,3.1,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,3.3,30
148,1,129,2,0,41,8026,0,0,0,1165,11,2022,4.36363636363636,4.36363636363636,3.72727272727273,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,5.63636363636364,15
148,1,134,2,0,36,7074,1,1,0,482,15,1739,4.09090909090909,7.36363636363636,6.81818181818182,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,2.63636363636364,41
148,1,136,2,1,23,6171,0,1,0,803,9,1439,5.8,8.1,6.3,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,1.9,24
148,1,140,2,0,16,6059,1,1,0,539,12,1335,7.8,7.8,7.6,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,2.2,47
148,1,147,2,0,40,6192,1,0,0,482,14,1427,7.3,7.4,6.7,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,2.6,23
148,1,159,2,0,18,9626,1,0,1,1350,3,3688,5,5.7,7,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,4.3,29
148,1,162,2,0,33,19790,0,0,0,1133,10,2071,4.81818181818182,7.54545454545455,5.09090909090909,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,2.45454545454545,19
148,1,163,2,1,29,6040,1,0,0,466,14,2136,5.36363636363636,8.54545454545454,7.72727272727273,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,1.45454545454546,33
148,1,168,1,0,30,3994,1,0,0,635,14,2485,5.45454545454545,6.72727272727273,5.90909090909091,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,3.27272727272727,39
148,1,174,1,1,34,5904,0,0,0,700,14,2554,6.1,4.4,6.3,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,5.6,22
148,1,177,1,0,29,11623,1,0,1,1151,11,3270,4.63636363636364,5.36363636363636,8.72727272727273,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,4.63636363636364,2
148,1,179,1,1,28,14612,0,1,1,548,10,2119,3.27272727272727,5.54545454545455,5.72727272727273,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,4.45454545454545,4
148,1,181,1,0,18,13892,1,0,1,851,8,2084,4.45454545454545,4,7.18181818181818,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,6,21
148,1,184,1,0,33,39459,1,1,1,499,9,2686,3,3.5,5.9,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,6.5,31
148,1,190,1,0,25,5409,1,1,0,450,12,2539,3.45454545454545,3.81818181818182,5.63636363636364,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,6.18181818181818,11
148,1,203,2,1,32,29103,1,1,0,520,15,5852,5,9.2,8.5,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,0.800000000000001,26
148,1,208,2,1,33,5228,0,0,1,549,12,1672,6.9,8.2,7.2,64,31,81,88,52,67,62,45,69,62,50,21,18,2,2,24,30,39,9,31,5,4,60,2,0.0529,1.8,34
149,1,1,3,0,42,13489,1,0,0,2183,3,1966,4.54545454545455,6.45454545454545,7.36363636363636,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,3.54545454545455,10
149,1,2,1,1,80,11995,1,1,0,1438,2,1645,5.81818181818182,5.45454545454545,6.36363636363636,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,4.54545454545455,22
149,1,7,1,1,40,7662,1,1,0,747,3,1953,4.90909090909091,5.90909090909091,4.63636363636364,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,4.09090909090909,15
149,1,12,1,0,10,18745,0,0,1,4274,10,5603,6.45454545454545,6.90909090909091,4.81818181818182,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,3.09090909090909,23
149,1,19,1,0,20,6573,1,0,0,1212,2,7997,4,7.36363636363636,7.81818181818182,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,2.63636363636364,28
149,1,21,1,1,45,20859,1,1,0,1237,4,8779,6.1,5,6.5,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,5,3
149,1,27,1,1,35,8493,1,1,1,593,10,3845,5.09090909090909,4.72727272727273,5.81818181818182,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,5.27272727272727,39
149,1,30,1,1,24,8286,1,1,0,1258,3,1685,7.1,4.3,6.4,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,5.7,42
149,1,36,1,0,35,18013,0,0,1,1661,14,3518,7.1,7.5,7.4,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,2.5,40
149,1,38,1,1,15,15776,0,0,1,2167,9,3974,6.7,4.1,5.7,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,5.9,48
149,1,53,3,1,25,29867,1,1,0,1321,2,2665,6.9,8.7,7.4,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,1.3,29
149,1,62,3,0,85,10519,0,1,0,1593,2,2864,7.5,6.2,6.2,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,3.8,41
149,1,68,2,0,40,9815,1,1,0,1080,2,1513,5.36363636363636,8,5.63636363636364,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,2,25
149,1,69,3,0,70,21351,0,0,0,2737,3,26637,4.36363636363636,8.09090909090909,4.27272727272727,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,1.90909090909091,8
149,1,75,3,1,25,14364,0,0,0,828,3,2849,3,4.3,5.2,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,5.7,19
149,1,77,3,1,80,8173,1,1,0,1008,2,3563,3.45454545454545,3.90909090909091,5.45454545454545,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,6.09090909090909,24
149,1,78,3,0,50,8823,1,0,0,2264,4,2327,4.9,3.5,7.4,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,6.5,9
149,1,81,3,0,70,10637,1,0,1,667,20,1608,3.8,4,8,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,6,45
149,1,86,3,1,45,12886,1,1,1,3335,20,30464,7.45454545454545,6.54545454545455,4.63636363636364,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,3.45454545454545,1
149,1,88,3,1,65,15126,0,1,0,2673,4,4574,6.27272727272727,8.09090909090909,5.09090909090909,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,1.90909090909091,30
149,1,95,3,0,25,19880,1,0,0,1574,3,2021,5.9,6.1,7.3,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,3.9,12
149,1,99,3,1,15,22590,0,1,1,750,18,2730,5.9,8.9,7.6,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,1.1,34
149,1,100,3,0,30,19598,0,0,1,2290,6,8554,4.45454545454545,7.45454545454545,4.54545454545455,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,2.54545454545455,4
149,1,108,2,1,45,13257,0,1,1,810,12,16380,4.5,7,3.7,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,3,21
149,1,112,3,1,34,11960,1,0,1,608,16,1497,8.4,8.8,6.1,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,1.2,47
149,1,114,3,1,60,13194,0,1,0,2723,4,2281,7.3,8.9,7.2,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,1.1,31
149,1,118,3,0,35,9768,1,0,1,918,18,3026,4.27272727272727,8.54545454545454,5.18181818181818,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,1.45454545454546,27
149,1,120,2,1,75,15794,0,0,0,1425,2,3039,2.81818181818182,4.36363636363636,4.81818181818182,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,5.63636363636364,17
149,1,123,2,1,8,38053,1,1,1,1183,20,3675,6,7.1,5.2,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,2.9,14
149,1,125,2,0,14,9798,1,0,0,1379,3,2225,5.18181818181818,7.63636363636364,4.36363636363636,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,2.36363636363636,46
149,1,126,2,1,26,11000,1,0,0,2537,6,4819,5.4,6.7,3.1,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,3.3,26
149,1,129,2,0,60,12172,1,0,1,790,15,6073,4.36363636363636,4.36363636363636,3.72727272727273,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,5.63636363636364,18
149,1,134,2,0,20,7498,1,0,1,1060,15,4331,4.09090909090909,7.36363636363636,6.81818181818182,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,2.63636363636364,11
149,1,136,2,1,15,37537,0,1,0,1330,3,1683,5.8,8.1,6.3,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,1.9,5
149,1,140,2,0,35,8356,0,1,1,571,18,1438,7.8,7.8,7.6,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,2.2,38
149,1,147,2,0,40,10910,1,0,1,1093,17,1928,7.3,7.4,6.7,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,2.6,44
149,1,159,2,0,25,9924,0,1,1,1844,14,27991,5,5.7,7,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,4.3,6
149,1,162,2,0,15,11100,1,0,1,769,12,4634,4.81818181818182,7.54545454545455,5.09090909090909,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,2.45454545454545,36
149,1,163,2,1,10,20851,1,1,1,1600,15,5196,5.36363636363636,8.54545454545454,7.72727272727273,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,1.45454545454546,2
149,1,168,1,0,25,13030,0,1,1,2976,15,12168,5.45454545454545,6.72727272727273,5.90909090909091,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,3.27272727272727,32
149,1,174,1,1,15,81726,0,1,0,865,3,2027,6.1,4.4,6.3,76,62,40,50,71,81,43,43,48,71,52,43,20,2,2,28,25,35,20,20,40,32,32,2,0.1764,5.6,33
