subject,group,idnews,theme,veracity,eval,eval_RT,judgment,success,rec,rec_RT,WTP,WTP_RT,ambiguity,split,desirability,SOS_Méditerranée,FEMEN,Génération_Identitaire,La_Manif_Pour_Tous,Greenpeace,WWF,NIPCC,Climato_réalistes,Mouvement_Européen_France,Fondation_Robert_Schuman,Frexit,Parti_Libertarien,age,sex,education
8,1,181,3,1,4,14536,1,1,2,6188,1,3055,7,7.9,7.4,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,95,3,0,-9,11853,0,1,1,37589,10,5843,4.81818181818182,5.36363636363636,8.45454545454546,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,190,2,0,-13,8595,0,1,2,1586,7,8239,7.5,6.2,6.2,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,12,3,0,43,11166,1,0,1,4050,8,7582,6.4,4.3,6.6,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,108,3,1,-57,14834,0,0,1,8915,1,2489,4.7,6.6,3.9,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,163,3,1,-45,8090,0,0,1,2343,12,5136,5.8,7.7,6.5,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,99,3,0,-90,13357,0,1,2,1917,12,4671,5.9,6.1,7.3,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,118,3,0,53,8259,1,0,2,2096,11,3981,5,5.7,7,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,168,3,1,19,12669,1,1,2,2038,3,2554,5.09090909090909,7.72727272727273,4.54545454545455,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,36,3,1,-70,19587,0,0,1,2772,3,2789,3,3.5,5.9,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,21,3,0,60,10605,1,0,2,3125,22,4425,4.90909090909091,5.90909090909091,4.63636363636364,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,27,3,1,62,9016,1,1,1,1290,16,17147,6.7,4.1,5.7,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,7,3,0,67,11899,1,0,2,2456,6,6403,4.63636363636364,8.54545454545454,5.36363636363636,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,78,2,1,68,6968,1,1,1,2184,13,8547,3.4,4.5,5.7,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,129,3,1,21,8792,1,1,2,2414,10,2461,4.63636363636364,4.36363636363636,4.18181818181818,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,147,3,1,-17,12421,0,0,1,1315,13,3307,4.36363636363636,7.09090909090909,7.72727272727273,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,203,3,0,51,28164,1,0,2,2731,16,5282,4.36363636363636,8.09090909090909,4.27272727272727,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,177,2,1,70,10508,1,1,1,1075,15,1755,7,4.2,6.1,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,19,2,1,2,6053,1,1,1,2449,1,2357,8.3,8.4,6.2,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,162,2,0,-88,8098,0,1,2,3010,5,2398,3.27272727272727,5.54545454545455,5.72727272727273,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,1,2,1,-64,16907,0,0,1,9028,14,2102,5.72727272727273,7.09090909090909,6.18181818181818,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,125,2,0,58,5256,1,0,1,1935,2,2754,5.7,6.5,3.4,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,123,2,0,26,11481,1,0,1,1939,13,1876,3.45454545454545,3.90909090909091,5.45454545454545,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,2,2,1,100,6624,1,1,2,1733,18,2336,5.36363636363636,8,5.63636363636364,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,38,2,0,35,16812,1,0,2,1261,12,2727,6.1,5,6.5,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,112,2,0,-72,6411,0,1,2,1785,8,4466,7.45454545454545,6.54545454545455,4.63636363636364,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,69,2,0,97,7333,1,0,2,3679,23,2988,7.2,8.6,7.2,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,184,2,0,44,8075,1,0,1,1668,3,2830,5.09090909090909,4.72727272727273,5.81818181818182,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,179,2,1,80,9453,1,1,2,4482,8,2432,5,9.2,8.5,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,114,1,0,-3,11107,0,1,1,2247,3,1747,8.1,7.7,8.1,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,134,1,1,23,8177,1,1,1,2617,4,2865,4.45454545454545,7.45454545454545,4.54545454545455,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,68,1,0,-45,15019,0,1,2,2933,9,2598,5.63636363636364,8.27272727272727,7.54545454545455,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,174,1,1,60,10651,1,1,1,10044,2,2538,7.1,7.3,6.4,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,208,1,0,43,11978,1,0,2,1724,6,2672,4.9,3.5,7.4,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,136,1,0,-83,9738,0,1,2,1555,19,3400,3.45454545454545,3.81818181818182,5.63636363636364,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,126,1,0,-51,9327,0,1,1,701,1,2651,5.81818181818182,5.45454545454545,6.36363636363636,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,159,2,1,5,9645,1,1,1,1636,1,4088,6.9,8.7,7.4,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
8,1,81,2,1,83,6388,1,1,2,697,22,2582,4.09090909090909,7.36363636363636,6.81818181818182,93,71,43,48,93,95,24,57,43,38,43,45,24,2,4
9,2,3,1,1,30,12522,1,1,1,1864,5,4056,5.90909090909091,6.45454545454545,5.63636363636364,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,90,1,1,-30,12561,0,0,1,1969,5,4265,4.90909090909091,6.09090909090909,7.45454545454545,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,87,1,0,-60,11376,0,1,1,2542,10,4427,4.72727272727273,7,5.90909090909091,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,180,1,1,-70,12666,0,0,2,4766,0,3188,4.9,6,6.4,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,80,1,1,40,5880,1,1,1,1392,10,4890,6.54545454545455,8.36363636363636,7,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,18,1,0,40,6493,1,0,1,2330,5,2495,4.72727272727273,7.45454545454545,6.63636363636364,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,165,1,1,-80,12233,0,0,2,2188,1,6684,3.7,3.7,6.7,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,145,1,1,40,13626,1,1,1,1248,3,2513,6.09090909090909,7.18181818181818,5.54545454545455,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,157,3,0,-30,15006,0,1,1,1460,6,2788,6.8,8.8,8,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,194,3,0,-40,8558,0,1,1,1445,7,4264,4.45454545454545,6.36363636363636,6.63636363636364,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,206,3,1,-70,10933,0,0,2,3124,1,5276,6.36363636363636,7.45454545454545,7.90909090909091,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,28,3,0,-80,8826,0,1,1,1831,7,3394,8,7.72727272727273,8,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,124,3,1,25,9857,1,1,1,1183,6,2480,6.18181818181818,5.27272727272727,6.90909090909091,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,192,3,0,-50,11370,0,1,1,968,5,1906,6.6,9.2,7.7,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,116,3,1,30,11815,1,1,1,1102,8,3701,5.63636363636364,6.72727272727273,6.54545454545455,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,209,3,1,-50,13690,0,0,1,2563,5,1987,6.4,5.6,5.9,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,113,3,1,-50,11157,0,0,1,1047,8,1704,3.54545454545455,3.45454545454545,7.27272727272727,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,31,3,0,39,7649,1,0,1,1138,11,1977,5.6,8.9,8.2,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,39,3,0,40,13318,1,0,1,1443,5,3216,6.27272727272727,6.18181818181818,6.18181818181818,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,76,3,0,30,7537,1,0,1,9940,6,1784,5.90909090909091,5.72727272727273,2.45454545454545,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,74,2,0,-82,8040,0,1,1,1370,6,1940,5.6,6.6,7.8,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,50,3,1,70,6556,1,1,1,1272,9,2641,5.2,6.4,5.9,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,187,3,1,-50,10216,0,0,1,1283,7,2415,7.5,8,7.4,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,151,3,1,32,8733,1,1,1,1200,9,2620,3.45454545454545,5.36363636363636,7.09090909090909,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,164,2,1,34,7903,1,1,1,894,11,1810,5,2.9,3.9,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,178,2,1,-50,8193,0,0,1,3214,9,2661,4.09090909090909,7.63636363636364,6.45454545454545,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,109,2,1,40,8920,1,1,1,958,11,1560,4.81818181818182,5.63636363636364,5.63636363636364,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,70,2,1,-30,9405,0,0,1,3385,11,1758,5.09090909090909,7.81818181818182,7,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,97,2,0,40,25242,1,0,1,1040,11,2432,6,7.2,8.1,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,23,2,0,30,7263,1,0,1,1168,10,1889,6,7.6,8,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,191,2,0,12,11601,1,0,1,1298,11,4056,4.7,7.9,5,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,34,2,0,-50,9552,0,1,1,958,10,2116,6.09090909090909,7.81818181818182,6.63636363636364,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,104,2,0,35,9656,1,0,1,926,10,2068,4,6.54545454545455,5.90909090909091,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,127,2,1,-40,8671,0,0,1,942,5,2359,5.72727272727273,6.18181818181818,6,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,17,2,0,27,7507,1,0,1,1014,9,1591,5,5.81818181818182,6.72727272727273,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,85,3,0,-50,12222,0,1,1,932,11,2130,6.54545454545455,7.27272727272727,6.36363636363636,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,176,1,0,-30,14141,0,1,1,966,8,1649,3.63636363636364,4.36363636363636,6.36363636363636,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,64,1,0,30,7320,1,0,1,2932,11,1629,5.63636363636364,6.45454545454545,6,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,128,1,1,-40,7713,0,0,1,951,9,1364,6.54545454545455,6.81818181818182,5.81818181818182,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,119,1,0,-21,10488,0,1,1,1038,10,1615,4.2,4.6,6.8,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,161,1,0,30,8513,1,0,1,925,10,1825,3.27272727272727,4,5.45454545454545,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,93,1,0,-50,7709,0,1,1,1119,10,1615,4.63636363636364,6.63636363636364,7.63636363636364,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,130,1,1,20,11020,1,1,1,812,9,1412,3.27272727272727,5.27272727272727,5.72727272727273,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,103,1,0,-94,10108,0,1,1,867,10,1703,3.8,4.3,7.1,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,139,2,1,33,10117,1,1,1,983,11,2913,5.36363636363636,6,6.54545454545455,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,205,2,1,-30,8054,0,0,1,633,11,1591,6.1,5,4.4,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,122,2,0,-44,7726,0,1,1,826,6,3937,4.63636363636364,6.63636363636364,6.63636363636364,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
9,2,182,2,1,70,8833,1,1,1,844,11,1519,3.81818181818182,7.36363636363636,6.63636363636364,62,81,36,48,86,90,50,38,71,55,43,33,25,2,4
10,1,179,3,0,63,25433,1,0,1,2435,9,2591,4.54545454545455,6.45454545454545,7.36363636363636,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,99,1,1,50,16901,1,1,1,2172,12,2805,4.81818181818182,7.54545454545455,5.09090909090909,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,162,1,1,-50,14200,0,0,2,1194,8,2625,3.8,4,8,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,126,1,0,50,11625,1,0,2,1139,11,1715,6.45454545454545,6.90909090909091,4.81818181818182,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,177,1,0,50,22922,1,0,1,1437,11,1929,7.1,7.5,7.4,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,21,1,1,100,14071,1,1,1,2991,12,2242,5.9,8.9,7.6,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,12,1,1,100,9367,1,1,2,1465,12,2191,3,4.72727272727273,4.81818181818182,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,68,1,1,10,20693,1,1,2,1987,11,1839,6.27272727272727,8.09090909090909,5.09090909090909,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,36,1,0,100,11376,1,0,1,1354,15,2555,4.45454545454545,4,7.18181818181818,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,95,1,1,80,10923,1,1,2,1778,4,3870,6.2,6.8,5.5,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,159,3,1,24,6963,1,1,2,1104,4,2217,7,7.9,7.4,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,174,3,0,-50,42588,0,1,1,1123,20,3774,4.81818181818182,5.36363636363636,8.45454545454546,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,53,2,0,90,14081,1,0,2,799,2,2042,7.5,6.2,6.2,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,86,3,0,100,7246,1,0,2,1157,4,3018,6.4,4.3,6.6,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,75,3,1,50,15363,1,1,1,1416,8,2692,4.7,6.6,3.9,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,1,3,1,100,8476,1,1,1,1972,8,2138,5.8,7.7,6.5,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,27,3,0,-50,16960,0,1,2,2107,3,2209,5.9,6.1,7.3,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,123,3,0,-50,16092,0,1,2,1270,5,3812,5,5.7,7,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,81,3,1,100,6232,1,1,1,994,15,3358,5.09090909090909,7.72727272727273,4.54545454545455,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,62,3,1,-80,9247,0,0,2,2209,5,2572,3,3.5,5.9,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,136,3,0,-60,10171,0,1,2,2584,4,2129,4.90909090909091,5.90909090909091,4.63636363636364,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,125,3,1,40,15872,1,1,1,999,10,2142,6.7,4.1,5.7,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,203,3,0,-100,10838,0,1,2,1182,3,1699,4.63636363636364,8.54545454545454,5.36363636363636,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,7,2,1,100,12131,1,1,2,1493,7,6098,3.4,4.5,5.7,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,140,3,1,20,11182,1,1,1,1194,11,3044,4.63636363636364,4.36363636363636,4.18181818181818,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,134,3,1,-80,13525,0,0,1,1197,9,2234,4.36363636363636,7.09090909090909,7.72727272727273,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,30,3,0,30,10986,1,0,1,2371,10,1756,4.36363636363636,8.09090909090909,4.27272727272727,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,2,2,1,100,12740,1,1,2,1485,7,1755,7,4.2,6.1,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,208,2,1,100,11476,1,1,2,1231,6,2472,8.3,8.4,6.2,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,69,2,0,100,7249,1,0,2,1557,7,2152,3.27272727272727,5.54545454545455,5.72727272727273,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,181,2,1,50,23203,1,1,1,1299,17,2683,5.72727272727273,7.09090909090909,6.18181818181818,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,163,2,0,-67,9247,0,1,2,1024,2,5541,5.7,6.5,3.4,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,108,2,0,20,17464,1,0,2,1378,3,1925,3.45454545454545,3.90909090909091,5.45454545454545,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,100,2,1,100,8272,1,1,2,1735,5,3055,5.36363636363636,8,5.63636363636364,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,129,2,0,21,8223,1,0,2,613,9,1781,6.1,5,6.5,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,77,2,0,60,8662,1,0,1,2156,9,2001,7.45454545454545,6.54545454545455,4.63636363636364,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,190,2,0,50,10296,1,0,1,971,12,2241,7.2,8.6,7.2,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,168,2,0,-30,14827,0,1,1,1770,8,2127,5.09090909090909,4.72727272727273,5.81818181818182,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,118,2,1,-80,10498,0,0,2,1991,8,1968,5,9.2,8.5,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,78,1,0,-40,10077,0,1,1,1344,14,3361,8.1,7.7,8.1,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,112,1,1,-80,10853,0,0,1,1031,13,1751,4.45454545454545,7.45454545454545,4.54545454545455,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,19,1,0,-50,10301,0,1,1,1219,11,1628,5.63636363636364,8.27272727272727,7.54545454545455,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,114,1,1,-54,9093,0,0,1,1068,10,2049,7.1,7.3,6.4,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,147,1,0,-37,10412,0,1,2,1892,7,1842,4.9,3.5,7.4,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,88,1,0,100,11499,1,0,1,914,11,2031,3.45454545454545,3.81818181818182,5.63636363636364,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,38,1,0,41,17189,1,0,1,1286,10,1436,5.81818181818182,5.45454545454545,6.36363636363636,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,120,2,1,60,24197,1,1,2,1068,5,3957,6.9,8.7,7.4,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
10,1,184,2,1,50,10167,1,1,2,1262,9,1542,4.09090909090909,7.36363636363636,6.81818181818182,95,81,36,38,98,95,74,79,52,55,26,55,27,2,4
11,1,112,3,0,-80,12915,0,1,2,1752,1,3316,4.54545454545455,6.45454545454545,7.36363636363636,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,163,1,1,60,7041,1,1,1,1423,5,2819,4.81818181818182,7.54545454545455,5.09090909090909,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,147,1,1,30,13502,1,1,1,2495,3,6121,3.8,4,8,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,162,1,0,-75,13125,0,1,2,1634,1,2162,6.45454545454545,6.90909090909091,4.81818181818182,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,36,1,0,45,18028,1,0,2,876,1,2255,7.1,7.5,7.4,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,75,1,1,50,9100,1,1,2,1865,1,4623,5.9,8.9,7.6,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,190,1,1,30,39496,1,1,1,1010,5,4181,3,4.72727272727273,4.81818181818182,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,68,1,1,20,15327,1,1,1,2767,5,3259,6.27272727272727,8.09090909090909,5.09090909090909,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,62,1,0,-99,13046,0,1,2,1340,1,2441,4.45454545454545,4,7.18181818181818,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,99,1,1,-75,32165,0,0,2,591,1,2210,6.2,6.8,5.5,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,7,3,1,75,13366,1,1,2,1431,1,2632,7,7.9,7.4,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,125,3,0,85,9743,1,0,1,1564,5,2189,4.81818181818182,5.36363636363636,8.45454545454546,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,184,2,0,75,14267,1,0,2,1236,1,2211,7.5,6.2,6.2,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,88,3,0,-90,13425,0,1,2,802,1,2122,6.4,4.3,6.6,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,123,3,1,50,29867,1,1,1,1191,5,1818,4.7,6.6,3.9,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,38,3,1,60,33908,1,1,1,696,5,2578,5.8,7.7,6.5,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,134,3,0,60,12316,1,0,1,1146,5,4233,5.9,6.1,7.3,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,69,3,0,-90,16697,0,1,2,2036,1,1809,5,5.7,7,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,53,3,1,-100,28122,0,0,2,714,1,1937,5.09090909090909,7.72727272727273,4.54545454545455,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,140,3,1,-80,310271,0,0,2,1310,1,2163,3,3.5,5.9,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,126,3,0,20,45125,1,0,2,697,1,2838,4.90909090909091,5.90909090909091,4.63636363636364,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,12,3,1,20,34528,1,1,1,966,5,4253,6.7,4.1,5.7,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,108,3,0,-50,10898,0,1,2,1447,1,4360,4.63636363636364,8.54545454545454,5.36363636363636,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,136,2,1,95,12496,1,1,2,1351,1,2367,3.4,4.5,5.7,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,114,3,1,-95,17008,0,0,2,955,1,2178,4.63636363636364,4.36363636363636,4.18181818181818,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,100,3,1,50,32752,1,1,1,1884,5,3412,4.36363636363636,7.09090909090909,7.72727272727273,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,168,3,0,70,23470,1,0,1,1350,5,2910,4.36363636363636,8.09090909090909,4.27272727272727,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,208,2,1,30,11920,1,1,1,1495,3,2422,7,4.2,6.1,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,174,2,1,70,15355,1,1,1,1280,5,3559,8.3,8.4,6.2,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,203,2,0,-60,8265,0,1,2,578,1,2296,3.27272727272727,5.54545454545455,5.72727272727273,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,129,2,1,30,15165,1,1,2,729,1,1972,5.72727272727273,7.09090909090909,6.18181818181818,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,19,2,0,20,8232,1,0,2,1054,1,2595,5.7,6.5,3.4,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,181,2,0,60,10868,1,0,1,741,5,2922,3.45454545454545,3.90909090909091,5.45454545454545,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,21,2,1,90,15538,1,1,1,812,5,2011,5.36363636363636,8,5.63636363636364,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,120,2,0,50,7936,1,0,2,1001,1,3093,6.1,5,6.5,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,77,2,0,90,9075,1,0,2,520,1,2100,7.45454545454545,6.54545454545455,4.63636363636364,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,179,2,0,40,18362,1,0,1,600,5,2161,7.2,8.6,7.2,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,118,2,0,-75,8464,0,1,2,1046,1,2956,5.09090909090909,4.72727272727273,5.81818181818182,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,2,2,1,80,27165,1,1,1,1832,5,1768,5,9.2,8.5,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,159,1,0,50,7197,1,0,1,1068,5,1756,8.1,7.7,8.1,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,27,1,1,70,24556,1,1,2,1121,1,2266,4.45454545454545,7.45454545454545,4.54545454545455,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,81,1,0,90,5592,1,0,2,742,1,2206,5.63636363636364,8.27272727272727,7.54545454545455,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,95,1,1,-50,6489,0,0,1,586,5,3351,7.1,7.3,6.4,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,177,1,0,75,73524,1,0,1,2053,5,2801,4.9,3.5,7.4,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,86,1,0,-50,16623,0,1,2,1298,1,2920,3.45454545454545,3.81818181818182,5.63636363636364,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,30,1,0,70,58558,1,0,2,2067,1,2148,5.81818181818182,5.45454545454545,6.36363636363636,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
